# Analysis group     1 (Ref.: Mol.      1 / Res.      1-   260):
  20.22810       409.1793      0.3188370      0.4702068      0.6319616E-01  0.2241826      0.2242438       58.28814       0.000000       264.6590       85.18942       59.33086    
# Analysis group     2 (Ref.: Mol.      4 / Res.    781-   904):
  46.35646       2149.714      0.6309991      0.7855749      0.5786407E-01  0.6192894      0.6204410       134.6511       0.000000       1842.413       215.8465       91.45530    
